objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
12340,7142458,583,807,APT,NA,BRANDON,AVE,NA,22903,R,NA,NA,12340,560117000,Duplex,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1920,2,7,3,0,2,0,1280,0,0
12406,556316255,500,8,APT,NA,MCINTIRE,RD,NA,22902,R,NA,NA,12406,570051000,Single Family,2 Story,C,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1925,2,8,4,0,1,0,1899,0,0
12408,556316255,500,15,APT,NA,MCINTIRE,RD,NA,22902,R,NA,NA,12408,570052000,Single Family,2 Story,B,Hardy Board,Metal,Hardwood,Cellar,Forced Air,0,1925,2,8,3,1,2,0,1636,658,NA
12427,90061656,2112,6,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12427,570073000,Single Family,1 Story,C,Aluminum,Metal,Hardwood,Full Basement,Forced Air,1,1930,1,5,3,0,1,0,1137,911,228
12755,86761471,2111,2,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12755,580138000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12765,88451555,2100,6,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12765,580149000,Single Family,2 Story,B,Wood,Metal,Hardwood,No Basement,Heat Pump,0,1920,2,7,4,0,2,0,2078,NA,NA
12766,88451555,2100,5,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12766,580150000,Single Family,2 Story,C,Asbestos,Shingles,Hardwood,No Basement,Forced Air,1,1920,2,10,4,0,2,0,2440,NA,NA
12767,88451555,2100,11,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12767,580151000,Single Family,2 Story,C,Wood,Metal,Hardwood,No Basement,Forced Air,0,1920,2,8,2,0,2,0,1979,0,0
12768,88451555,2100,10,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12768,580153000,Single Family,2 Story,C,Brick Veneer,Metal,Hardwood,Partial Basement,Forced Air,0,1890,2,8,4,1,1,0,2480,575,NA
12874,88451591,2104,C,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12874,580274000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1933,2,6,3,0,3,0,1223,580,290
12004,132612090,941,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,12004,55A088612,Single Family,Contemporary,B,Single Siding,Metal,Hardwood,Walkout Basement,Heat Pump,0,2008,1,7,3,1,2,0,972,944,848
12038,85901338,1910,6,UNIT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,12038,55A0888I0,Single Family,Contemporary,B,Wood,Metal,None,Walkout Basement,Heat Pump,0,2008,2,6,3,0,2,0,1352,654,0
12040,31257521,1102,B,APT,NA,LOCUST,AVE,NA,22901,R,NA,NA,12040,55A089100,Single Family,2 Story,B,Wood,Metal,Hardwood,Partial Basement,Forced Air,1,1900,2,8,4,0,3,0,2725,200,NA
12168,96802255,104,A,APT,NA,LAUREL,CIR,NA,22903,R,NA,NA,12168,560039300,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,0,1960,1,8,5,0,2,0,1572,1021,375
12231,130026335,1508,B,APT,NA,GREEN,ST,NA,22902,R,NA,NA,12231,560075000,Single Family,1 Story,C,Wood,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1920,1,4,2,0,1,0,760,0,0
12396,459825,1155,NA,NA,NA,SEMINOLE,TRL,NA,22901,C,NA,NA,12396,570043000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,No Basement,Floor Furnace,0,1903,2,6,3,0,1,0,1208,0,0
12554,37010266,184,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,12554,570123580,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,1,1964,1,5,3,0,1,0,972,0,0
12555,37010266,186,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,12555,570123590,Single Family,1 Story,C,Wood,Shingles,Hardwood,No Basement,Baseboard,0,1980,1,6,3,0,1,0,1000,0,0
12571,7198295,417,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,12571,570123900,Single Family,1 Story,C,Vinyl,Shingles,None,Full Basement,Heat Pump,0,2007,1,5,3,0,1,0,919,841,NA
12711,70873254,319,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,12711,580083100,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0,1920,2,8,2,0,2,0,1612,0,0
12725,34210110,220,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,12725,580096000,Single Family-1 Conversion,2 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1920,2,8,4,0,2,0,1462,0,0
12752,34210110,200,NA,NA,NA,ZAN,RD,NA,22901,C,NA,NA,12752,580135000,Single Family,2 Story,B,Asbestos,Metal,Hardwood,No Basement,Forced Air,0,1920,2,6,3,1,1,0,1506,0,0
12854,132611329,2162,NA,NA,NA,BARRACKS,RD,NA,22903,C,NA,NA,12854,580248000,Single Family,2 Story,B,Aluminum,Copper,Hardwood,Cellar,Heat Pump,0,1900,2,7,3,1,1,0,1728,570,0
12909,647717070,402,NA,NA,NA,PARK,ST,NA,22902,C,NA,NA,12909,580312000,Single Family-1 Conversion,2 Story,C,Aluminum,Metal,Hardwood,No Basement,Forced Air,0,1920,2,12,6,0,4,0,2444,0,0
12916,68973283,121,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,12916,580320000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12917,705921208,311,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,12917,580321000,Duplex,2 Story,C,Asbestos,Metal,Hardwood,No Basement,Forced Air,0,1920,2,10,4,0,2,0,1615,0,0
12940,651492,100,6,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,12940,580343000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Forced Air,0,1920,2,8,3,0,2,0,1846,0,0
12964,81498964,205,NA,NA,NA,12TH,ST,NE,22902,C,NA,NA,12964,580358120,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,N/A,Heat Pump,1,2003,1,3,1,0,1,NA,828,0,0
12979,7448471,314,NA,NA,E,WATER,ST,NA,22902,C,NA,NA,12979,580358280,Condominium,2 Story,B,Brick Veneer,Built Up,Hardwood,N/A,Heat Pump,0,2004,2,4,2,0,2,NA,1104,0,0
12015,411414775,932,NA,NA,NA,CHARLTON,AVE,NA,22903,R,NA,NA,12015,55A088622,Single Family,2 Story,B,Stucco,Rubber,Hardwood,No Basement,Forced Air,0,2007,2,7,3,1,2,0,1728,NA,NA
12016,411614821,921,NA,NA,NA,CHARLTON,AVE,NA,22903,R,NA,NA,12016,55A08862A,Single Family,Contemporary,B,Hardy Board,Architectural Shingles,Hardwood,Walkout Basement,Forced Air,1,2007,1,7,3,0,2,1,1147,1056,820
12258,7989836,312,32,#,NA,4TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:33.000Z,53213,560084600,Condominium,1 Story,C,Stucco/Masonry,Shingles,None,No Basement,Heat Pump,0,2012,1,5,2,0,1,NA,840,0,0
12326,116785126,1400,13,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53224,560111000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,No Basement,Forced Air,0,1947,1,4,2,1,0,0,614,0,0
12374,7849796,300,46,#,NA,4TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:33.000Z,53235,570012000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1966,1,5,2,1,1,0,975,975,0
12399,134236880,103,A,#,NA,KEYSTONE,PL,NA,22902,C,PFAUTZ,2016-11-28T17:23:33.000Z,53240,570045000,Single Family,2 Story,B,Stone,Shingles,Hardwood,Full Basement,Forced Air,0,1930,2,5,2,1,1,0,1344,672,0
12407,89849533,1025,A,#,NA,CARLTON,AVE,NA,22902,C,PFAUTZ,2016-11-28T17:23:33.000Z,53247,570051100,Single Family,2 Story,B,Wood,Metal,Hardwood,Full Basement,Heat Pump,0,2009,2,6,3,1,2,0,1816,908,NA
12419,38217174,2115,F,#,NA,HYDRAULIC,RD,NA,22901,C,PFAUTZ,2016-11-28T17:23:32.000Z,53251,570064000,Single Family,2 Story,B,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0,1928,2,7,3,0,2,0,1434,NA,NA
12421,36610238,1920,1,#,NA,SWANSON,DR,NA,22901,R,PFAUTZ,2016-11-28T17:23:32.000Z,53253,570067000,Single Family,2 Story,B,Aluminum,Metal,Hardwood,Partial Basement,Forced Air,0,1925,2,8,3,0,2,0,994,243,190
12465,93729509,407,F,#,NA,MONTICELLO,RD,NA,22902,NA,PFAUTZ,2016-11-28T17:23:31.000Z,53272,5701211A0,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12471,135807070,1119,H,#,NA,5TH,ST,SW,22903,C,PFAUTZ,2016-11-28T17:23:33.000Z,53278,570123005,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12472,135807070,1119,A,#,NA,5TH,ST,SW,22903,C,PFAUTZ,2016-11-28T17:23:33.000Z,53279,570123006,Single Family Attached,3 Sty Attached,B,Hardy Board,Architectural Shingles,Hardwood,No Basement,Forced Air,1,2017,3,6,3,1,2,NA,2428,NA,NA
12477,339813997,1110,100,#,NA,ROSE HILL,DR,NA,22903,C,PFAUTZ,2016-11-28T17:23:33.000Z,53280,570123011,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12498,81391098,310,4,#,NA,AVON,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:33.000Z,53287,570123032,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12515,6827176,429,2E,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,53291,570123170,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1963,1,6,3,1,1,0,1021,0,0
12517,112604167,1214,2,#,NA,MONTICELLO,RD,NA,22902,C,PFAUTZ,2016-11-28T17:23:33.000Z,53292,570123190,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1963,1,6,3,1,1,0,1064,0,0
12731,70910707,2114,220,#,NA,ANGUS,RD,NA,22901,C,PFAUTZ,2016-11-28T17:23:32.000Z,53316,580101000,Single Family,2 Story,B,Wood,Shingles,Hardwood,No Basement,Heat Pump,0,1990,2,6,3,1,1,0,1080,NA,NA
12821,102302809,1204,5,#,NA,CARLTON,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53329,580212100,Single Family,1.5 Story,B,Asbestos,Architectural Shingles,Hardwood,No Basement,Forced Air,0,1960,1.5,6,3,1,2,0,1484,NA,NA
12830,130286385,207,5,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,53337,580224000,Single Family-1 Conversion,1.5 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1946,1.5,12,6,0,2,0,1440,960,848
12831,135757051,239,A,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,53338,580225000,Single Family,1 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0,1932,1,5,2,1,1,0,952,528,NA
12847,1327319788,1013,I,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53341,580241000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1900,2,5,2,1,1,0,1484,0,0
12848,83679049,317,B,#,NA,FAIRWAY,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53342,580242000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,No Basement,Forced Air,0,1910,2,7,3,1,1,0,1716,0,0
12849,77748852,425,B,#,NA,CAROLINE,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53343,580243000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Cellar,Heat Pump,0,1923,2,7,3,1,1,0,1535,186,0
12850,116194759,503,A,#,NA,ROCKLAND,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:31.000Z,53344,580244000,Single Family,2 Story,B,Aluminum,Shingles,Hardwood,No Basement,Forced Air,1,1920,2,6,3,1,2,0,2037,0,0
12715,68310645,1607,NA,NA,NA,RICKY,RD,NA,22901,R,NA,NA,12715,580087000,Single Family,1.5 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1935,1.66,5,2,0,1,0,880,530,0
12716,71010686,1626,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,12716,580088000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,No Basement,Forced Air,0,1900,2,7,3,0,2,0,2080,NA,NA
12717,71110675,2305,NA,NA,NA,DELLMEAD,LN,NA,22901,R,NA,NA,12717,580089000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Hot Water Radiator,0,1900,2,6,3,0,1,0,1368,0,0
12718,73410711,2301,NA,NA,NA,DELLMEAD,LN,NA,22901,R,NA,NA,12718,580090000,Single Family-1 Conversion,2 Story,C,Concrete Block,Metal,Hardwood,No Basement,Forced Air,0,1920,2,8,5,0,2,0,1762,NA,NA
12719,73610732,2309,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12719,580091000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Forced Air,0,1892,2,6,3,0,1,0,1181,400,0
12720,73910719,2312,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12720,580092000,Single Family,2 Story,B,Stucco,Metal,Hardwood,Partial Basement,Hot Water Radiator,1,1900,2,6,3,0,2,0,1649,370,NA
12721,76110749,2310,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12721,580093000,Single Family,2 Story,B,Stucco,Metal,Hardwood,Full Basement,Floor Furnace,0,1920,2,8,1,0,2,0,1190,840,0
12722,76310756,2202,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12722,580094000,Single Family,2 Story,B,Wood,Metal,Hardwood,No Basement,Forced Air,2,1912,2,5,2,0,1,0,1372,0,0
12723,77910772,2308,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12723,580094100,Single Family,2 Story,B,Aluminum,Shingles,W/W Carpet,No Basement,Heat Pump,0,1996,2,5,3,1,1,0,1088,NA,NA
12724,78010781,2117,NA,NA,NA,ANGUS,RD,NA,22901,R,NA,NA,12724,580095000,Single Family,2 Story,B,Aluminum,Metal,Hardwood,No Basement,Gas Wall Unit,0,1910,2,5,3,0,1,0,1143,0,0
12726,79210794,2209,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12726,580096100,Single Family,2 Story,B,Vinyl,Shingles,W/W Carpet,No Basement,Heat Pump,0,1994,2,6,3,1,2,0,1544,NA,NA
12727,79810805,1700,NA,NA,NA,KENWOOD,LN,NA,22901,R,NA,NA,12727,580097000,Single Family,2 Story,B,Stucco/Masonry,Metal,Hardwood,Full Basement,Heat Pump,0,2010,2,7,4,0,2,0,1976,988,0
12735,85310873,1410,NA,NA,NA,LESTER,DR,NA,22901,R,NA,NA,12735,580104000,Single Family,2 Story,C,Wood,Shingles,None,No Basement,Forced Air,0,1991,2,4,2,0,1,0,960,0,0
12736,85610889,1616,NA,NA,NA,KENWOOD,LN,NA,22901,R,NA,NA,12736,580105000,Single Family,1 Story,C,Wood,Shingles,W/W Carpet,No Basement,Floor Furnace,0,1920,1,6,3,0,1,0,1146,0,0
12737,88010921,1612,NA,NA,NA,KENWOOD,LN,NA,22901,R,NA,NA,12737,580106000,Single Family-1 Conversion,2 Story,B +,Wood,Architectural Shingles,Hardwood,No Basement,Radiant,0,1900,2,7,4,0,2,0,1516,NA,NA
12738,88110929,1419,NA,NA,NA,LESTER,DR,NA,22901,R,NA,NA,12738,580107000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Heat Pump,0,1920,2,6,3,1,1,0,1512,NA,NA
12739,91910961,106,NA,NA,NA,HOLLY,CT,NA,22901,R,NA,NA,12739,580107A00,Single Family,2 Story,B,Vinyl,Shingles,W/W Carpet,No Basement,Heat Pump,0,1999,2,5,3,1,1,0,1215,NA,NA
12740,92010978,1420,NA,NA,NA,LESTER,DR,NA,22901,R,NA,NA,12740,580108000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Heat Pump,0,1935,2,6,3,0,1,0,1172,0,0
12741,94810996,1422,NA,NA,NA,LESTER,DR,NA,22901,R,NA,NA,12741,580109000,Single Family,2 Story,B,Stucco,Metal,Hardwood,Full Basement,Heat Pump,0,1935,2,6,3,0,1,0,1172,586,0
12742,95211010,1704,NA,NA,NA,YORKTOWN,DR,NA,22901,R,NA,NA,12742,580110000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1900,2,6,3,0,1,0,2008,0,0
12743,98311090,105,NA,NA,NA,WARREN,LN,NA,22901,R,NA,NA,12743,580111000,Single Family-3 Conversion,2 Story,C,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1900,2,10,7,0,4,0,2427,0,0
12744,98711064,1713,NA,NA,NA,CONCORD,DR,NA,22901,R,NA,NA,12744,580115000,Parking Lot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12745,102311096,1404,NA,NA,NA,HOLLY,RD,NA,22901,R,NA,NA,12745,580125000,Parking Lot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12746,102811107,1509,NA,NA,NA,KENWOOD,LN,NA,22901,R,NA,NA,12746,580130000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12747,105311135,1729,NA,NA,NA,CONCORD,DR,NA,22901,R,NA,NA,12747,580130000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12748,105411137,1708,NA,NA,NA,CONCORD,DR,NA,22901,R,NA,NA,12748,580131000,Single Family,2 Story,B +,Wood,Metal,Hardwood,No Basement,Heat Pump,1,1920,2,9,4,1,3,0,3318,NA,NA
12749,84010870,2219,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12749,580132000,Single Family,2 Story,B +,Clapboard,Metal,Hardwood,No Basement,Heat Pump,0,1920,2,6,3,0,2,0,1544,NA,NA
12750,84110854,2213,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12750,580133000,Single Family,2 Story,B,Wood,Metal,Hardwood,No Basement,Forced Air,0,1957,2,7,2,0,1,0,1123,0,0
12753,87710910,2222,NA,NA,NA,WAYNE,AVE,NA,22901,R,NA,NA,12753,580136000,Single Family-1 Conversion,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1920,2,7,4,0,1,0,2072,0,0
12769,94610987,146,NA,NA,NA,BRANDYWINE,CT,NA,22901,R,NA,NA,12769,580154000,Single Family-1 Conversion,1 Story,C,Stucco,Shingles,Hardwood,Full Basement,Forced Air,1,1947,1,8,3,0,2,0,979,979,561
12770,116414769,202,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,12770,580155000,Single Family,1.5 Story,B,Stucco,Architectural Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1936,1.5,5,2,0,1,0,777,252,NA
12771,117034836,200,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,12771,580156000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1920,2,7,3,0,2,0,2199,0,0
12772,117664917,116,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,12772,580162000,Single Family,1.5 Story,B,Stucco,Shingles,Hardwood,No Basement,Forced Air,1,1929,1.5,5,2,0,1,0,819,NA,NA
12773,129926239,961,NA,NA,NA,RIVES,ST,NA,22902,R,NA,NA,12773,580162100,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Heat Pump,1,1920,2,6,3,0,3,0,2000,0,0
12774,122445422,105,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,12774,580163000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Forced Air,2,1920,2,9,3,0,2,0,2139,0,0
12775,83959294,1503,NA,NA,NA,SHORT 18TH,ST,NA,22902,R,NA,NA,12775,580164000,Single Family,2 Story,C,Composition,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2,10,5,0,3,0,2542,214,0
12776,52218021,1214,NA,NA,NA,LONG,ST,NA,22902,R,NA,NA,12776,580165000,Single Family-2 Conversion,2 Story,C,Aluminum,Metal,Hardwood,Partial Basement,Gas Wall Unit,0,1920,2,12,6,0,3,0,2498,312,0
12778,117814944,1503,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,12778,580167000,Single Family,2 Story,C,Stucco,Metal,Hardwood,Cellar,Heat Pump,1,1899,2,6,3,0,0,0,1890,426,0
12780,68678530,516,NA,NA,NA,MEADE,AVE,NA,22902,R,NA,NA,12780,580169000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2,7,3,1,2,0,2043,445,0
12781,68898535,520,NA,NA,NA,CAROLINE,AVE,NA,22902,R,NA,NA,12781,580170000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Cellar,Forced Air,0,1920,2,9,3,0,2,0,2164,NA,NA
12782,70838612,508,NA,NA,NA,MEADE,AVE,NA,22902,R,NA,NA,12782,580171000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Hot Water Radiator,0,1901,2,10,4,0,3,0,2440,0,0
12784,431615048,704,NA,NA,NA,LYONS,AVE,NA,22902,R,NA,NA,12784,580174000,Single Family-1 Conversion,2 Story,B,Stucco,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1910,2,8,4,1,2,0,1811,0,0
12785,434815105,721,NA,NA,NA,CARGIL,LN,NA,22902,R,NA,NA,12785,580175000,Single Family,1 Story,C +,Brick Veneer,Metal,Hardwood,Cellar,Forced Air,0,1920,1,6,3,0,1,0,1302,319,NA
12786,436015096,708,NA,NA,NA,LYONS,AVE,NA,22902,R,NA,NA,12786,580176000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12787,7064293,829,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,12787,580177000,Single Family,2 Story,B,Brick Veneer,Slate,Hardwood,Partial Basement,Forced Air,0,1920,2,9,4,0,4,0,2312,525,425
12788,7089298,827,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,12788,580178000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1920,2,6,4,1,2,0,2274,0,0
12790,134556890,1304,NA,NA,NA,KNOLL,ST,NA,22902,R,NA,NA,12790,580180000,Single Family,2 Story,C,Stucco,Metal,Hardwood,No Basement,Heat Pump,0,1920,2,6,2,0,2,0,1822,0,0
12791,84649083,708,NA,NA,NA,GRAVES,ST,NA,22902,R,NA,NA,12791,580181000,Single Family,2 Story,A,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1930,2,6,3,1,2,0,1999,NA,NA
12792,84779098,706,NA,NA,NA,GRAVES,ST,NA,22902,R,NA,NA,12792,580182000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2,7,4,0,2,0,2148,442,NA
12793,559916291,236,NA,NA,NA,WINE,ST,NA,22902,R,NA,NA,12793,580184000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1939,2,7,3,2,1,0,1435,624,NA
12794,567316372,517,NA,NA,NA,2ND,ST,NE,22902,R,NA,NA,12794,580185000,Single Family,1 Story,B,Vinyl,Shingles,W/W Carpet,No Basement,Forced Air,0,1920,1,5,2,0,1,0,1224,NA,NA
12795,7935904,1017,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,12795,580186000,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,1,1925,1,5,2,0,1,0,1117,NA,NA
12796,7956929,1101,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,12796,580187000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1932,1,5,2,0,1,0,884,NA,NA
12797,105123163,753,NA,NA,NA,PROSPECT,AVE,NA,22903,R,NA,NA,12797,580188000,Single Family-1 Conversion,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Heat Pump,0,1949,1,7,4,0,2,0,926,958,648
12798,90821805,1401,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,12798,580189000,Single Family-1 Conversion,2 Story,B,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,0,1920,2,8,4,0,2,0,1632,NA,NA
12799,91511846,1403,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,12799,580190000,Single Family,2 Story,B++,Cedar,Copper,Hardwood,Partial Basement,Hot Water Radiator,1,1920,2,6,4,1,2,0,1747,562,NA
12800,119435118,1607,NA,NA,NA,DUBLIN,RD,NA,22903,R,NA,NA,12800,580191000,Single Family,2 Story,B,Composition,Metal,Hardwood,Cellar,Forced Air,0,1920,2,8,4,0,2,0,1758,409,NA
12801,119505094,725,NA,NA,NA,VILLAGE,RD,NA,22903,R,NA,NA,12801,580192000,Single Family,2 Story,A -,Wood,Metal,Hardwood,Partial Basement,Heat Pump,0,1920,2,8,4,1,2,2,2064,989,NA
12803,97732467,100,NA,NA,NA,MORRIS PAUL,CT,NA,22903,R,NA,NA,12803,580194000,Single Family,1 Story,C,Stucco,Metal,Hardwood,Partial Basement,Forced Air,0,1920,1,5,2,0,2,0,1808,384,NA
12316,349114098,1600,3,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:15.000Z,53220,560100000,Single Family,1 Story,D,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1920,1,5,2,0,1,0,764,0,0
12068,110884027,811,B,APT,NA,MONTROSE,AVE,NA,22902,R,NA,NA,12068,55A097000,Duplex,2 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Baseboard,0,1973,2,10,4,0,2,0,1898,934,0
12130,78598873,100,202,STE,NA,10TH,ST,NE,22902,C,NA,NA,12130,55A143000,Single Family,2 Story,B,Wood,Metal,Hardwood,No Basement,Forced Air,0,1925,2,5,3,0,2,0,1750,0,0
12256,136167086,252,B,APT,NA,OLD LYNCHBURG,RD,NA,22903,R,NA,NA,12256,560084400,Condominium,1 Story,C,Stucco/Masonry,Shingles,None,No Basement,Heat Pump,0,2012,1,5,2,0,1,NA,840,0,0
